Điểm đi	Điểm đến	Số chỗ	Giá (VNĐ)
Nam Định	Sài Gòn	40.0	690000.0
Nam Định	Sài Gòn	40.0	700000.0
Nam Định	Sài Gòn	40.0	650000.0
Nam Định	Sài Gòn	40.0	850000.0
Nam Định	Sài Gòn	39.0	750000.0
Nam Định	Sài Gòn	39.0	750000.0
Nam Định	Sài Gòn	40.0	700000.0
Nghệ An	Sài Gòn	40.0	650000.0
Nghệ An	Sài Gòn	48.0	600000.0
Nghệ An	Sài Gòn	48.0	600000.0
Nghệ An	Sài Gòn	39.0	670000.0
Nghệ An	Sài Gòn	39.0	670000.0
Nghệ An	Sài Gòn	40.0	640000.0
Nghệ An	Sài Gòn	40.0	640000.0
Nghệ An	Sài Gòn	40.0	600000.0
Nghệ An	Sài Gòn	40.0	600000.0
Nghệ An	Sài Gòn	40.0	600000.0
Nghệ An	Sài Gòn	40.0	600000.0
Nghệ An	Sài Gòn	40.0	600000.0
Nghệ An	Sài Gòn	40.0	550000.0
Nha Trang	Sài Gòn	40.0	180000.0
Nha Trang	Sài Gòn	40.0	200000.0
Nha Trang	Sài Gòn	41.0	180000.0
Nha Trang	Sài Gòn	41.0	180000.0
Nha Trang	Sài Gòn	41.0	180000.0
Nha Trang	Sài Gòn	39.0	150000.0
Nha Trang	Sài Gòn	39.0	150000.0
Nha Trang	Sài Gòn	39.0	150000.0
Nha Trang	Sài Gòn	39.0	150000.0
Nha Trang	Sài Gòn	39.0	150000.0
Nha Trang	Sài Gòn	40.0	200000.0
Nha Trang	Sài Gòn	40.0	200000.0
Nha Trang	Sài Gòn	40.0	200000.0
Nha Trang	Sài Gòn	43.0	200000.0
Nha Trang	Sài Gòn	43.0	200000.0
Nha Trang	Sài Gòn	45.0	130000.0
Nha Trang	Sài Gòn	45.0	130000.0
Nha Trang	Sài Gòn	45.0	130000.0
Nha Trang	Sài Gòn	45.0	130000.0
Nha Trang	Sài Gòn	40.0	190000.0
Nha Trang	Sài Gòn	40.0	190000.0
Ninh Bình	Sài Gòn	40.0	650000.0
Ninh Bình	Sài Gòn	40.0	680000.0
Ninh Bình	Sài Gòn	40.0	650000.0
Ninh Bình	Sài Gòn	39.0	730000.0
Ninh Bình	Sài Gòn	39.0	730000.0
Ninh Bình	Sài Gòn	39.0	730000.0
Ninh Bình	Sài Gòn	39.0	730000.0
Ninh Bình	Sài Gòn	39.0	730000.0
Ninh Bình	Sài Gòn	40.0	750000.0
Ninh Bình	Sài Gòn	40.0	750000.0
Ninh Bình	Sài Gòn	40.0	650000.0
Ninh Thuận	Sài Gòn	44.0	150000.0
Ninh Thuận	Sài Gòn	44.0	160000.0
Ninh Thuận	Sài Gòn	44.0	160000.0
Ninh Thuận	Sài Gòn	44.0	140000.0
Ninh Thuận	Sài Gòn	44.0	140000.0
Ninh Thuận	Sài Gòn	40.0	170000.0
Ninh Thuận	Sài Gòn	40.0	140000.0
Ninh Thuận	Sài Gòn	40.0	140000.0
Ninh Thuận	Sài Gòn	39.0	140000.0
Ninh Thuận	Sài Gòn	39.0	140000.0
Ninh Thuận	Sài Gòn	43.0	75000.0
Ninh Thuận	Sài Gòn	40.0	150000.0
Ninh Thuận	Sài Gòn	45.0	150000.0
Ninh Thuận	Sài Gòn	45.0	130000.0
Ninh Thuận	Sài Gòn	45.0	130000.0
Ninh Thuận	Sài Gòn	45.0	130000.0
Ninh Thuận	Sài Gòn	45.0	130000.0
Ninh Thuận	Sài Gòn	40.0	160000.0
Phú Thọ	Sài Gòn	45.0	550000.0
Phú Thọ	Sài Gòn	45.0	650000.0
Phú Yên	Sài Gòn	40.0	220000.0
Phú Yên	Sài Gòn	40.0	220000.0
Phú Yên	Sài Gòn	44.0	200000.0
Phú Yên	Sài Gòn	40.0	220000.0
Phú Yên	Sài Gòn	40.0	240000.0
Phú Yên	Sài Gòn	39.0	300000.0
Phú Yên	Sài Gòn	39.0	300000.0
Phú Yên	Sài Gòn	39.0	300000.0
Phú Yên	Sài Gòn	39.0	300000.0
Phú Yên	Sài Gòn	39.0	300000.0
Phú Yên	Sài Gòn	41.0	200000.0
Phú Yên	Sài Gòn	43.0	200000.0
Phú Yên	Sài Gòn	43.0	200000.0
Phú Yên	Sài Gòn	45.0	206000.0
Quảng Bình	Sài Gòn	40.0	550000.0
Quảng Bình	Sài Gòn	39.0	410000.0
Quảng Bình	Sài Gòn	39.0	410000.0
Quảng Bình	Sài Gòn	39.0	410000.0
Quảng Bình	Sài Gòn	39.0	410000.0
Quảng Bình	Sài Gòn	40.0	640000.0
Quảng Bình	Sài Gòn	40.0	640000.0
Quảng Bình	Sài Gòn	40.0	500000.0
Quảng Bình	Sài Gòn	40.0	600000.0
Quảng Bình	Sài Gòn	40.0	600000.0
Quảng Nam	Sài Gòn	40.0	350000.0
Quảng Nam	Sài Gòn	40.0	360000.0
Quảng Nam	Sài Gòn	40.0	350000.0
Quảng Nam	Sài Gòn	40.0	370000.0
Quảng Nam	Sài Gòn	40.0	400000.0
Quảng Nam	Sài Gòn	42.0	380000.0
Quảng Nam	Sài Gòn	40.0	350000.0
Quảng Nam	Sài Gòn	40.0	350000.0
Quảng Nam	Sài Gòn	40.0	380000.0
Quảng Nam	Sài Gòn	39.0	420000.0
Quảng Nam	Sài Gòn	39.0	420000.0
Quảng Nam	Sài Gòn	39.0	420000.0
Quảng Nam	Sài Gòn	39.0	420000.0
Quảng Nam	Sài Gòn	40.0	380000.0
Quảng Nam	Sài Gòn	43.0	300000.0
Quảng Nam	Sài Gòn	43.0	300000.0
Quảng Ngãi	Sài Gòn	40.0	350000.0
Quảng Ngãi	Sài Gòn	40.0	350000.0
Quảng Ngãi	Sài Gòn	40.0	350000.0
Quảng Ngãi	Sài Gòn	40.0	450000.0
Quảng Ngãi	Sài Gòn	42.0	380000.0
Quảng Ngãi	Sài Gòn	40.0	300000.0
Quảng Ngãi	Sài Gòn	40.0	340000.0
Quảng Ngãi	Sài Gòn	40.0	340000.0
Quảng Ngãi	Sài Gòn	40.0	340000.0
Quảng Ngãi	Sài Gòn	40.0	340000.0
Quảng Ngãi	Sài Gòn	40.0	350000.0
Quảng Ngãi	Sài Gòn	40.0	350000.0
Quảng Ngãi	Sài Gòn	40.0	280000.0
Quảng Ngãi	Sài Gòn	44.0	250000.0
Quảng Ngãi	Sài Gòn	39.0	400000.0
Quảng Ngãi	Sài Gòn	39.0	400000.0
Quảng Ngãi	Sài Gòn	39.0	400000.0
Quảng Ngãi	Sài Gòn	39.0	400000.0
Quảng Ninh	Sài Gòn	39.0	950000.0
Quảng Ninh	Sài Gòn	39.0	950000.0
Quảng Trị	Sài Gòn	40.0	500000.0
Quảng Trị	Sài Gòn	39.0	580000.0
Quảng Trị	Sài Gòn	39.0	580000.0
Quảng Trị	Sài Gòn	39.0	580000.0
Quảng Trị	Sài Gòn	39.0	580000.0
Quảng Trị	Sài Gòn	40.0	640000.0
Quảng Trị	Sài Gòn	40.0	640000.0
Quảng Trị	Sài Gòn	40.0	550000.0
Quảng Trị	Sài Gòn	36.0	550000.0
Quảng Trị	Sài Gòn	40.0	550000.0
Quảng Trị	Sài Gòn	40.0	550000.0
Sóc Trăng	Sài Gòn	40.0	140000.0
Sóc Trăng	Sài Gòn	40.0	160000.0
Sóc Trăng	Sài Gòn	40.0	160000.0
Sóc Trăng	Sài Gòn	28.0	150000.0
Sóc Trăng	Sài Gòn	28.0	150000.0
Sóc Trăng	Sài Gòn	40.0	130000.0
Sóc Trăng	Sài Gòn	45.0	110000.0
Sóc Trăng	Sài Gòn	45.0	110000.0
Sóc Trăng	Sài Gòn	45.0	110000.0
Sóc Trăng	Sài Gòn	16.0	115000.0
Sóc Trăng	Sài Gòn	16.0	115000.0
Sóc Trăng	Sài Gòn	16.0	115000.0
Sóc Trăng	Sài Gòn	40.0	160000.0
Sóc Trăng	Sài Gòn	40.0	160000.0
Sóc Trăng	Sài Gòn	40.0	160000.0
Sóc Trăng	Sài Gòn	16.0	150000.0
Sóc Trăng	Sài Gòn	16.0	150000.0
Sóc Trăng	Sài Gòn	46.0	120000.0
Sóc Trăng	Sài Gòn	46.0	120000.0
Sóc Trăng	Sài Gòn	46.0	120000.0
Sóc Trăng	Sài Gòn	46.0	120000.0
Sóc Trăng	Sài Gòn	46.0	120000.0
Thái Bình	Sài Gòn	40.0	800000.0
Thái Bình	Sài Gòn	39.0	750000.0
Thái Bình	Sài Gòn	39.0	620000.0
Thái Bình	Sài Gòn	39.0	750000.0
Thái Bình	Sài Gòn	39.0	620000.0
Thái Bình	Sài Gòn	45.0	650000.0
Thái Bình	Sài Gòn	40.0	700000.0
Thái Bình	Sài Gòn	40.0	700000.0
Thái Bình	Sài Gòn	40.0	700000.0
Thái Bình	Sài Gòn	45.0	650000.0
Thái Bình	Sài Gòn	40.0	750000.0
Thái Nguyên	Sài Gòn	38.0	650000.0
Thái Nguyên	Sài Gòn	39.0	780000.0
Thái Nguyên	Sài Gòn	40.0	960000.0
Thanh Hóa	Sài Gòn	40.0	700000.0
Thanh Hóa	Sài Gòn	40.0	650000.0
Thanh Hóa	Sài Gòn	40.0	650000.0
Thanh Hóa	Sài Gòn	39.0	710000.0
Thanh Hóa	Sài Gòn	40.0	120000.0
Thanh Hóa	Sài Gòn	40.0	120000.0
Thanh Hóa	Sài Gòn	40.0	120000.0
Thanh Hóa	Sài Gòn	40.0	120000.0
Thanh Hóa	Sài Gòn	40.0	120000.0
Thanh Hóa	Sài Gòn	40.0	550000.0
Thanh Hóa	Sài Gòn	40.0	500000.0
Thanh Hóa	Sài Gòn	40.0	650000.0
Thanh Hóa	Sài Gòn	40.0	750000.0
Thanh Hóa	Sài Gòn	40.0	750000.0
Thừa Thiên Huế	Sài Gòn	40.0	500000.0
Thừa Thiên Huế	Sài Gòn	40.0	520000.0
Thừa Thiên Huế	Sài Gòn	40.0	520000.0
Thừa Thiên Huế	Sài Gòn	39.0	540000.0
Thừa Thiên Huế	Sài Gòn	39.0	540000.0
Thừa Thiên Huế	Sài Gòn	39.0	540000.0
Thừa Thiên Huế	Sài Gòn	39.0	540000.0
Thừa Thiên Huế	Sài Gòn	43.0	420000.0
Thừa Thiên Huế	Sài Gòn	43.0	420000.0
Thừa Thiên Huế	Sài Gòn	40.0	640000.0
Thừa Thiên Huế	Sài Gòn	40.0	640000.0
Thừa Thiên Huế	Sài Gòn	40.0	430000.0
Thừa Thiên Huế	Sài Gòn	40.0	520000.0
Thừa Thiên Huế	Sài Gòn	40.0	520000.0
Thừa Thiên Huế	Sài Gòn	40.0	520000.0
Thừa Thiên Huế	Sài Gòn	40.0	450000.0
Tiền Giang	Sài Gòn	45.0	50000.0
Tiền Giang	Sài Gòn	29.0	60000.0
Tiền Giang	Sài Gòn	29.0	60000.0
Tiền Giang	Sài Gòn	29.0	60000.0
Tiền Giang	Sài Gòn	29.0	60000.0
Tiền Giang	Sài Gòn	29.0	60000.0
Tiền Giang	Sài Gòn	43.0	30000.0
Tiền Giang	Sài Gòn	28.0	60000.0
Tiền Giang	Sài Gòn	28.0	60000.0
Tiền Giang	Sài Gòn	28.0	60000.0
Tiền Giang	Sài Gòn	28.0	60000.0
Tiền Giang	Sài Gòn	28.0	60000.0
Tiền Giang	Sài Gòn	39.0	140000.0
Tiền Giang	Sài Gòn	45.0	60000.0
Tiền Giang	Sài Gòn	45.0	60000.0
Tiền Giang	Sài Gòn	45.0	60000.0
Tiền Giang	Sài Gòn	45.0	60000.0
Tiền Giang	Sài Gòn	45.0	60000.0
Trà Vinh	Sài Gòn	40.0	100000.0
Trà Vinh	Sài Gòn	40.0	100000.0
Trà Vinh	Sài Gòn	41.0	110000.0
Trà Vinh	Sài Gòn	41.0	110000.0
Trà Vinh	Sài Gòn	41.0	110000.0
Trà Vinh	Sài Gòn	41.0	110000.0
Trà Vinh	Sài Gòn	41.0	110000.0
Trà Vinh	Sài Gòn	45.0	110000.0
Trà Vinh	Sài Gòn	45.0	120000.0
Trà Vinh	Sài Gòn	40.0	100000.0
Trà Vinh	Sài Gòn	40.0	100000.0
Vĩnh Long	Sài Gòn	39.0	180000.0
Vĩnh Long	Sài Gòn	16.0	95000.0
Vĩnh Long	Sài Gòn	16.0	95000.0
Vĩnh Long	Sài Gòn	16.0	95000.0
Vĩnh Long	Sài Gòn	16.0	95000.0
Vĩnh Long	Sài Gòn	16.0	95000.0
Vĩnh Long	Sài Gòn	41.0	110000.0
Vĩnh Long	Sài Gòn	41.0	110000.0
Vĩnh Long	Sài Gòn	41.0	110000.0
Vĩnh Long	Sài Gòn	41.0	110000.0
Vĩnh Long	Sài Gòn	41.0	110000.0
Vĩnh Long	Sài Gòn	29.0	95000.0
Vĩnh Long	Sài Gòn	29.0	84000.0
Vĩnh Long	Sài Gòn	29.0	95000.0
Vĩnh Long	Sài Gòn	29.0	95000.0
Vĩnh Long	Sài Gòn	29.0	95000.0
Vĩnh Long	Sài Gòn	29.0	82000.0
Vĩnh Long	Sài Gòn	29.0	102000.0
Vĩnh Long	Sài Gòn	29.0	102000.0
Vĩnh Long	Sài Gòn	29.0	102000.0
Vĩnh Long	Sài Gòn	29.0	82800.0
Vĩnh Long	Sài Gòn	45.0	105000.0
Vĩnh Long	Sài Gòn	45.0	105000.0
Vĩnh Long	Sài Gòn	45.0	110000.0
Vĩnh Long	Sài Gòn	45.0	110000.0
Vĩnh Long	Sài Gòn	45.0	110000.0
Vĩnh Long	Sài Gòn	45.0	110000.0
Vĩnh Long	Sài Gòn	45.0	110000.0
Vĩnh Phúc	Sài Gòn	45.0	550000.0
Vĩnh Phúc	Sài Gòn	45.0	450000.0
Vĩnh Phúc	Sài Gòn	45.0	700000.0
Vĩnh Phúc	Sài Gòn	45.0	700000.0
Vĩnh Phúc	Sài Gòn	40.0	650000.0
Vĩnh Phúc	Sài Gòn	40.0	800000.0
Vũng Tàu	Sài Gòn	28.0	70000.0
Vũng Tàu	Sài Gòn	40.0	100000.0
Vũng Tàu	Sài Gòn	28.0	65000.0
Vũng Tàu	Sài Gòn	28.0	65000.0
Vũng Tàu	Sài Gòn	28.0	65000.0
Vũng Tàu	Sài Gòn	28.0	65000.0
Vũng Tàu	Sài Gòn	28.0	65000.0
Vũng Tàu	Sài Gòn	28.0	65000.0
Vũng Tàu	Sài Gòn	16.0	90000.0
Vũng Tàu	Sài Gòn	16.0	90000.0
Vũng Tàu	Sài Gòn	16.0	90000.0
Vũng Tàu	Sài Gòn	16.0	90000.0
Vũng Tàu	Sài Gòn	16.0	90000.0
Vũng Tàu	Sài Gòn	30.0	60000.0
Vũng Tàu	Sài Gòn	16.0	80000.0
Vũng Tàu	Sài Gòn	16.0	80000.0
Vũng Tàu	Sài Gòn	16.0	80000.0
Vũng Tàu	Sài Gòn	16.0	80000.0
Vũng Tàu	Sài Gòn	16.0	80000.0
Vũng Tàu	Sài Gòn	9.0	130000.0
Vũng Tàu	Sài Gòn	9.0	130000.0
Vũng Tàu	Sài Gòn	9.0	130000.0
Vũng Tàu	Sài Gòn	9.0	130000.0
Vũng Tàu	Sài Gòn	9.0	130000.0
Yên Bái	Sài Gòn	45.0	700000.0
Yên Bái	Sài Gòn	45.0	700000.0
Yên Bái	Sài Gòn	45.0	600000.0
Đà Lạt	Sài Gòn	40.0	200000.0
Đà Lạt	Sài Gòn	40.0	200000.0
Đà Lạt	Sài Gòn	16.0	170000.0
Đà Lạt	Sài Gòn	9.0	290000.0
Đà Lạt	Sài Gòn	9.0	290000.0
Đà Lạt	Sài Gòn	30.0	150000.0
Đà Lạt	Sài Gòn	30.0	150000.0
Đà Lạt	Sài Gòn	30.0	150000.0
Đà Lạt	Sài Gòn	44.0	90000.0
Đà Lạt	Sài Gòn	44.0	90000.0
Đà Lạt	Sài Gòn	28.0	150000.0
Đà Lạt	Sài Gòn	9.0	150000.0
Đà Lạt	Sài Gòn	9.0	150000.0
Đà Lạt	Sài Gòn	9.0	150000.0
Đà Lạt	Sài Gòn	9.0	150000.0
Đà Lạt	Sài Gòn	30.0	150000.0
Đà Lạt	Sài Gòn	30.0	150000.0
Đà Nẵng	Sài Gòn	40.0	350000.0
Đà Nẵng	Sài Gòn	42.0	380000.0
Đà Nẵng	Sài Gòn	40.0	400000.0
Đà Nẵng	Sài Gòn	39.0	450000.0
Đà Nẵng	Sài Gòn	39.0	450000.0
Đà Nẵng	Sài Gòn	39.0	450000.0
Đà Nẵng	Sài Gòn	39.0	450000.0
Đà Nẵng	Sài Gòn	43.0	320000.0
Đà Nẵng	Sài Gòn	43.0	320000.0
Đà Nẵng	Sài Gòn	40.0	450000.0
Đà Nẵng	Sài Gòn	40.0	400000.0
Đà Nẵng	Sài Gòn	40.0	450000.0
Đà Nẵng	Sài Gòn	40.0	450000.0
Đà Nẵng	Sài Gòn	40.0	450000.0
Đắk Lắk	Sài Gòn	40.0	220000.0
Đắk Lắk	Sài Gòn	40.0	220000.0
Đắk Lắk	Sài Gòn	40.0	230000.0
Đắk Lắk	Sài Gòn	40.0	230000.0
Đắk Lắk	Sài Gòn	40.0	230000.0
Đắk Lắk	Sài Gòn	28.0	180000.0
Đắk Lắk	Sài Gòn	40.0	240000.0
Đắk Lắk	Sài Gòn	40.0	240000.0
Đắk Lắk	Sài Gòn	40.0	200000.0
Đắk Lắk	Sài Gòn	40.0	200000.0
Đắk Lắk	Sài Gòn	40.0	200000.0
Đắk Lắk	Sài Gòn	40.0	200000.0
Đắk Lắk	Sài Gòn	40.0	200000.0
Đắk Lắk	Sài Gòn	40.0	230000.0
Đắk Nông	Sài Gòn	40.0	180000.0
Đắk Nông	Sài Gòn	40.0	150000.0
Đắk Nông	Sài Gòn	40.0	220000.0
Đắk Nông	Sài Gòn	40.0	220000.0
Đắk Nông	Sài Gòn	40.0	140000.0
Đắk Nông	Sài Gòn	40.0	140000.0
Đắk Nông	Sài Gòn	40.0	140000.0
Đắk Nông	Sài Gòn	40.0	140000.0
Đắk Nông	Sài Gòn	40.0	170000.0
Đắk Nông	Sài Gòn	40.0	170000.0
Đắk Nông	Sài Gòn	40.0	120000.0
Đắk Nông	Sài Gòn	40.0	120000.0
Đắk Nông	Sài Gòn	40.0	120000.0
Đắk Nông	Sài Gòn	40.0	150000.0
Đắk Nông	Sài Gòn	40.0	150000.0
Đắk Nông	Sài Gòn	40.0	150000.0
Đắk Nông	Sài Gòn	40.0	150000.0
Đắk Nông	Sài Gòn	40.0	150000.0
Đồng Nai	Sài Gòn	40.0	140000.0
Đồng Nai	Sài Gòn	40.0	140000.0
Đồng Nai	Sài Gòn	40.0	140000.0
Đồng Nai	Sài Gòn	40.0	140000.0
Đồng Nai	Sài Gòn	40.0	140000.0
Đồng Nai	Sài Gòn	28.0	50000.0
Đồng Nai	Sài Gòn	28.0	50000.0
Đồng Nai	Sài Gòn	28.0	50000.0
Đồng Nai	Sài Gòn	28.0	50000.0
Đồng Nai	Sài Gòn	28.0	60000.0
Đồng Nai	Sài Gòn	28.0	60000.0
Đồng Nai	Sài Gòn	28.0	60000.0
Đồng Nai	Sài Gòn	28.0	60000.0
Đồng Nai	Sài Gòn	28.0	60000.0
Đồng Nai	Sài Gòn	45.0	65000.0
Đồng Nai	Sài Gòn	39.0	120000.0
Đồng Nai	Sài Gòn	39.0	120000.0
Đồng Nai	Sài Gòn	39.0	120000.0
Đồng Nai	Sài Gòn	39.0	120000.0
Đồng Nai	Sài Gòn	16.0	60000.0
Đồng Nai	Sài Gòn	30.0	80000.0
Đồng Nai	Sài Gòn	30.0	80000.0
Đồng Nai	Sài Gòn	30.0	80000.0
Đồng Nai	Sài Gòn	28.0	53000.0
Đồng Nai	Sài Gòn	28.0	53000.0
Đồng Nai	Sài Gòn	30.0	50000.0
Đồng Nai	Sài Gòn	30.0	50000.0
Đồng Nai	Sài Gòn	30.0	50000.0
Đồng Nai	Sài Gòn	30.0	50000.0
Đồng Nai	Sài Gòn	30.0	50000.0
Đồng Tháp	Sài Gòn	16.0	85000.0
Đồng Tháp	Sài Gòn	16.0	85000.0
Đồng Tháp	Sài Gòn	16.0	85000.0
Đồng Tháp	Sài Gòn	16.0	85000.0
Đồng Tháp	Sài Gòn	16.0	85000.0
Đồng Tháp	Sài Gòn	16.0	80000.0
Đồng Tháp	Sài Gòn	16.0	80000.0
Đồng Tháp	Sài Gòn	29.0	70000.0
Đồng Tháp	Sài Gòn	29.0	70000.0
Đồng Tháp	Sài Gòn	29.0	70000.0
Đồng Tháp	Sài Gòn	46.0	120000.0
Đồng Tháp	Sài Gòn	46.0	120000.0
Đồng Tháp	Sài Gòn	46.0	120000.0
Đồng Tháp	Sài Gòn	46.0	120000.0
Đồng Tháp	Sài Gòn	46.0	120000.0
Đồng Tháp	Sài Gòn	30.0	80000.0
Đồng Tháp	Sài Gòn	30.0	80000.0
Đồng Tháp	Sài Gòn	30.0	80000.0
Đồng Tháp	Sài Gòn	30.0	80000.0
Đồng Tháp	Sài Gòn	30.0	80000.0
Đồng Tháp	Sài Gòn	45.0	200000.0
Đồng Tháp	Sài Gòn	45.0	95000.0
Đồng Tháp	Sài Gòn	45.0	95000.0
Đồng Tháp	Sài Gòn	45.0	95000.0
Đồng Tháp	Sài Gòn	45.0	95000.0
Đồng Tháp	Sài Gòn	45.0	95000.0
Đồng Tháp	Sài Gòn	30.0	100000.0
Đồng Tháp	Sài Gòn	30.0	90000.0
Đồng Tháp	Sài Gòn	30.0	90000.0
Đồng Tháp	Sài Gòn	30.0	90000.0
Đồng Tháp	Sài Gòn	30.0	90000.0
Đồng Tháp	Sài Gòn	30.0	90000.0
An Giang	Vũng Tàu	45.0	130000.0
Bình Dương	Vũng Tàu	28.0	85000.0
Bình Dương	Vũng Tàu	28.0	85000.0
Bình Dương	Vũng Tàu	28.0	45000.0
Bình Phước	Vũng Tàu	30.0	140000.0
Bình Phước	Vũng Tàu	30.0	140000.0
Bình Phước	Vũng Tàu	30.0	140000.0
Bình Phước	Vũng Tàu	30.0	140000.0
Bình Thuận	Vũng Tàu	28.0	100000.0
Bình Thuận	Vũng Tàu	39.0	120000.0
Bình Thuận	Vũng Tàu	29.0	90000.0
Bình Thuận	Vũng Tàu	45.0	80000.0
Bình Thuận	Vũng Tàu	45.0	80000.0
Bình Thuận	Vũng Tàu	45.0	100000.0
Bình Thuận	Vũng Tàu	45.0	110000.0
Bình Định	Vũng Tàu	39.0	340000.0
Bình Định	Vũng Tàu	42.0	300000.0
Bình Định	Vũng Tàu	45.0	270000.0
Cà Mau	Vũng Tàu	40.0	240000.0
Cà Mau	Vũng Tàu	40.0	250000.0
Cần Thơ	Vũng Tàu	45.0	180000.0
Cần Thơ	Vũng Tàu	40.0	150000.0
Cần Thơ	Vũng Tàu	40.0	150000.0
Cần Thơ	Vũng Tàu	40.0	150000.0
Cần Thơ	Vũng Tàu	40.0	150000.0
Cần Thơ	Vũng Tàu	9.0	200000.0
Cần Thơ	Vũng Tàu	40.0	180000.0
Cần Thơ	Vũng Tàu	40.0	170000.0
Cần Thơ	Vũng Tàu	40.0	160000.0
Cần Thơ	Vũng Tàu	28.0	100000.0
Cần Thơ	Vũng Tàu	16.0	150000.0
Cần Thơ	Vũng Tàu	16.0	150000.0
Hà Nội	Vũng Tàu	40.0	800000.0
Hà Nội	Vũng Tàu	42.0	700000.0
Hà Nội	Vũng Tàu	40.0	850000.0
Hà Tĩnh	Vũng Tàu	39.0	660000.0
Hà Tĩnh	Vũng Tàu	42.0	600000.0
Hà Tĩnh	Vũng Tàu	40.0	650000.0
Hải Phòng	Vũng Tàu	39.0	780000.0
Khánh Hòa	Vũng Tàu	40.0	250000.0
Khánh Hòa	Vũng Tàu	39.0	150000.0
Khánh Hòa	Vũng Tàu	42.0	220000.0
Khánh Hòa	Vũng Tàu	40.0	210000.0
Kiên Giang	Vũng Tàu	40.0	238000.0
Kiên Giang	Vũng Tàu	40.0	238000.0
Kiên Giang	Vũng Tàu	40.0	240000.0
Kiên Giang	Vũng Tàu	40.0	200000.0
Kiên Giang	Vũng Tàu	40.0	245000.0
Kiên Giang	Vũng Tàu	40.0	200000.0
Kiên Giang	Vũng Tàu	40.0	180000.0
Kiên Giang	Vũng Tàu	40.0	200000.0
Kiên Giang	Vũng Tàu	40.0	200000.0
Kiên Giang	Vũng Tàu	40.0	200000.0
Lâm Đồng	Vũng Tàu	46.0	220000.0
Lâm Đồng	Vũng Tàu	40.0	220000.0
Lâm Đồng	Vũng Tàu	40.0	220000.0
Nam Định	Vũng Tàu	39.0	750000.0
Nam Định	Vũng Tàu	40.0	650000.0
Nam Định	Vũng Tàu	40.0	800000.0
Nghệ An	Vũng Tàu	39.0	670000.0
Nghệ An	Vũng Tàu	42.0	630000.0
Nghệ An	Vũng Tàu	40.0	750000.0
Ninh Bình	Vũng Tàu	39.0	730000.0
Ninh Bình	Vũng Tàu	42.0	680000.0
Ninh Bình	Vũng Tàu	40.0	750000.0
Ninh Thuận	Vũng Tàu	40.0	300000.0
Ninh Thuận	Vũng Tàu	39.0	140000.0
Phú Yên	Vũng Tàu	39.0	300000.0
Phú Yên	Vũng Tàu	42.0	280000.0
Quảng Bình	Vũng Tàu	39.0	610000.0
Quảng Bình	Vũng Tàu	42.0	580000.0
Quảng Bình	Vũng Tàu	40.0	700000.0
Quảng Nam	Vũng Tàu	39.0	420000.0
Quảng Nam	Vũng Tàu	42.0	400000.0
Quảng Ngãi	Vũng Tàu	39.0	400000.0
Quảng Ngãi	Vũng Tàu	42.0	350000.0
Quảng Ngãi	Vũng Tàu	44.0	280000.0
Quảng Ngãi	Vũng Tàu	40.0	300000.0
Quảng Trị	Vũng Tàu	42.0	500000.0
Quảng Trị	Vũng Tàu	40.0	700000.0
Sài Gòn	Vũng Tàu	28.0	70000.0
Sài Gòn	Vũng Tàu	40.0	100000.0
Sài Gòn	Vũng Tàu	28.0	65000.0
Sài Gòn	Vũng Tàu	28.0	65000.0
Sài Gòn	Vũng Tàu	16.0	90000.0
Sài Gòn	Vũng Tàu	16.0	90000.0
Sài Gòn	Vũng Tàu	9.0	160000.0
Sài Gòn	Vũng Tàu	30.0	60000.0
Sài Gòn	Vũng Tàu	16.0	80000.0
Sài Gòn	Vũng Tàu	9.0	130000.0
Sài Gòn	Vũng Tàu	9.0	130000.0
Sài Gòn	Vũng Tàu	9.0	130000.0
Sài Gòn	Vũng Tàu	9.0	130000.0
Sài Gòn	Vũng Tàu	9.0	130000.0
Sài Gòn	Vũng Tàu	9.0	130000.0
Sài Gòn	Vũng Tàu	9.0	130000.0
Sài Gòn	Vũng Tàu	9.0	130000.0
Sài Gòn	Vũng Tàu	9.0	130000.0
Sài Gòn	Vũng Tàu	9.0	130000.0
Sài Gòn	Vũng Tàu	9.0	130000.0
Sài Gòn	Vũng Tàu	9.0	130000.0
Sài Gòn	Vũng Tàu	9.0	130000.0
Sài Gòn	Vũng Tàu	9.0	130000.0
Sài Gòn	Vũng Tàu	9.0	130000.0
Sài Gòn	Vũng Tàu	9.0	130000.0
Sài Gòn	Vũng Tàu	9.0	130000.0
Sài Gòn	Vũng Tàu	16.0	80000.0
Sài Gòn	Vũng Tàu	16.0	85000.0
Sài Gòn	Vũng Tàu	16.0	65000.0
Sài Gòn	Vũng Tàu	16.0	100000.0
Sài Gòn	Vũng Tàu	9.0	150000.0
Sài Gòn	Vũng Tàu	9.0	150000.0
Sài Gòn	Vũng Tàu	9.0	150000.0
Sài Gòn	Vũng Tàu	9.0	150000.0
Sài Gòn	Vũng Tàu	9.0	150000.0
Sài Gòn	Vũng Tàu	9.0	150000.0
Sài Gòn	Vũng Tàu	9.0	150000.0
Sài Gòn	Vũng Tàu	9.0	150000.0
Sài Gòn	Vũng Tàu	9.0	150000.0
Sài Gòn	Vũng Tàu	9.0	150000.0
Sài Gòn	Vũng Tàu	9.0	150000.0
